Publication_Type	Authors	Article_Title	Source_Title	Book_Series_Subtitle	Volume	Issue	Special_Issue	Meeting_Abstract	Start_Page	End_Page	Article_Number	DOI	Document_Type	Publication_Date	Publication_Year	Abstract	Times_Cited_WoS_Core	Times_Cited_CSCD	Times_Cited_RSCI	Times_Cited_ARCI	Times_Cited_BCI	Times_Cited_SCIELO	Times_Cited_All_Databases	Indexed_Date	UT_(Unique_ID)	Climate	Land_use	Spatial	Inv_spp	Seeds	Fire	Restor	Class_survey	Veg_dynamics	DBs	Grassland	Forest	Wetlands	Other	INCLUDE
J	"Penman, Trent D.; Binns, Doug L.; Kavanagh, Rodney P."	Quantifying successional changes in response to forest disturbances	APPLIED VEGETATION SCIENCE	NA	11	2	NA	NA	261	268	NA	10.3170/2008-7-18424	Article	APR 2008	2008	"Question: Can dissimilarity measures of individual plots be used to forecast the driving factors among various anthropogenic disturbances influencing understorey successional changes?Location: Yambulla State Forest, south-eastern Australia (37 degrees 14' S, 149 degrees 38' E).Methods: Assessments of understorey vegetation communities were taken prior to anthropogenic disturbances and at three subsequent time periods representing a period of 15 years post-disturbance. Dissimilarities were calculated from the original assessment and modelled in a Bayesian framework to examine the influence of logging, number of prescribed burns and time.Results: All sites underwent significant changes over time independently of the imposed management regimes. Logging resulted in an immediate change in vegetation assemblage which decreased in the subsequent assessments. The number of prescribed fires brought greater change in the shrub vegetation assemblages, but less change in the ground species vegetation assemblages.Conclusions: The anthropogenic disturbances did have some role in the changes of vegetation assemblages but these were minimal. The ongoing changes appear to be a natural response to the last wildfire, which passed through the study area in 1973 (13 years prior to the study). Forest management practices should consider the influence of wildfire succession when planning for the conservation of biodiversity."	12	0	0	0	13	0	16	2008-04-01	WOS:000255229600013	0	0	0	0	0	0	0	0	1	0	0	0	0	0	YES
J	"Kooijman, A. M.; Paulissen, M. P. C. P."	Higher acidification rates in fens with phosphorus enrichment	APPLIED VEGETATION SCIENCE	NA	9	2	NA	NA	205	212	NA	10.1658/1402-2001(2006)9[205:HARIFW]2.0.CO;2	Article	NOV 2006	2006	"Question: Why is bryophyte succession in eutrophicated fens faster than in natural fens?Location: Mineral-rich fens in The Netherlands and NW Europe.Methods: Literature review on the ecology of four bryophyte species in various successional types as observed in Dutch fens.Results: Bryophyte succession in eutrophicated fens from the brown moss Calliergonella cuspidata to Sphagnum squarrosum is much faster than in natural fens with species shifts from Scorpidium scorpioides to Sphagnum sulnitens. Under P-poor conditions, the brown moss stage is stabilized as long as mineral-rich water is supplied. This is because S. scorpioides is tolerant of rainwater, is a strong competitor and can counteract acidification to some extent while S. sulmitens is intolerant to groundwater and has low growth rates and low acidification capacity. In contrast, the Sphagnum stage is stable after rapid succession from rich-fen mosses under P-rich conditions. Calliergonella cuspidata has suboptimal growth in rainwater, possibly due to ammonium toxicity, while the high growth rates of S. squarrosum in nutrient-rich and highly acidic groundwater allow early establishment and rapid expansion.Conclusions: If measures to improve fen base status occur in environments of increased nutrient (P) availability, the management may not lead to the desired restoration of brown moss stages, but instead to rapid acidification by S. squarrosum."	37	0	0	0	33	0	37	2006-11-01	WOS:000244052600006	0	1	0	0	0	0	0	0	0	0	0	0	0	0	YES
J	"Dorland, E; Hart, MAC; Vermeer, ML; Bobbink, R"	Assessing the success of wet heath restoration by combined sod cutting and liming	APPLIED VEGETATION SCIENCE	NA	8	2	NA	NA	209	218	NA	10.1658/1402-2001(2005)008[0209:ATSOWH]2.0.CO;2	Article	NOV 2005	2005	"Question: Can combined sod cutting and liming successfully restore species composition of degraded wet heaths?Location: The Netherlands.Methods: The effects of sod cutting with or without liming on plant species composition were studied in two degraded wet heath areas. Seeds and seedlings of Arnica montana were put out in the treated plots to test the suitability of the restored soil conditions. In addition, seed banks of both degraded areas were studied.Results: Germination, growth and survival of Arnica montana were significantly greater after sod cutting and liming compared to sod cutting alone. At the end of the four-year study period, the number of endangered wet heath species was significantly greater in the sod-cut plots than in the untreated vegetation. Acid-tolerant species were especially positively affected. Additional liming only slightly increased the total number of species over the two-year study period and the number of endangered species did not increase. Viable seeds of most of the endangered species were absent in the seed banks of both areas.Conclusions: Sod cutting is sufficient for the return of acid-tolerant, endangered wet heath species of early successional stages, because their seeds are still present in the seed bank. In contrast, acid-sensitive species likely depend on combined sod cutting and liming, as they need the weakly buffered soil conditions created by these restoration measures. However, successful restoration of formerly species-rich wet heaths is limited significantly by the absence of seeds of the target species in the seed banks. Therefore, re-introduction of wet heath target species in areas with limited seed availability should be seriously considered."	16	0	0	0	15	0	16	2005-11-01	WOS:000235079600012	0	0	0	0	0	0	1	0	0	0	0	0	0	0	YES
J	"Vecrin, MP; van Diggelen, R; Grévilliot, F; Muller, S"	Restoration of species-rich flood-plain meadows from abandoned arable fields in NE France	APPLIED VEGETATION SCIENCE	NA	5	2	NA	NA	263	270	NA	10.1658/1402-2001(2002)005[0263:ROSFMF]2.0.CO;2	Article	DEC 2002	2002	"Attempts to restore species-rich flood-plain meadows from abandoned arable fields in the valley of the river Meuse, NE France, were studied. The study area was sown with a commercial seed mixture, composed of Phleum pratense, Festuca pratensis, Lolium perenne and Trifolium repens. The above-ground vegetation in the study area 1, 2 and 3 yr after restoration was compared to (1) the vegetation present during the previous 5-yr fallow stage and (2) target flood-plain meadows. Before restoration, the above-ground fallow vegetation was dominated by ruderal and annual species, while only very few meadow species were present. Sowing led to tall, dense vegetation, mainly dominated by the sown species. Ruderal and annual species had decreased 3 yr after restoration, but target species were still poorly represented. Species richness was significantly lower in the sown site than in the semi-natural target meadows and the vegetation had a different composition. Analysis of the soil seed bank of the restored meadow showed that only a few meadow species were present and that it was dominated by a few ruderal species.Three years after sowing, the vegetation of our experimental site is moving slowly towards the target communities but impoverished seed sources seem to limit the success of this restoration operation and will lead to under-saturated communities."	26	0	0	0	25	0	30	2002-12-01	WOS:000181162900012	0	0	0	0	0	0	1	0	0	0	0	0	0	0	YES
J	"Miholcsa, Zsombor; Sztojka, Matyas; Vassilev, Kiril; Ruprecht, Eszter"	In the Footsteps of Sheep Herds: The Neonative Xeranthemum cylindraceum Has No Impact but Indicates Ruderalisation of Overgrazed Pastures in the New Range	APPLIED VEGETATION SCIENCE	NA	28	4	NA	NA	NA	NA	e70041	10.1111/avsc.70041	Article	OCT 7 2025	2025	"Aim Intracontinental range expansion of organisms is expected to be more and more frequent due to anthropogenic climate and land-use changes, but its impact on ecosystems and consequences to nature conservation or economy are not well understood. Our study focuses on a range-expanding neonative annual plant, Xeranthemum cylindraceum (Asteraceae, tribe Cardueae), which has become common in pastures. We aimed to assess the potential impact of this species on recipient grassland communities in the new range and to compare its performance between the native and neonative range. Location Grasslands in Romania (neonative range) and Bulgaria (native range). Methods We surveyed plots from very low to very high abundances of the target species in grassland stands. To compare the vegetation between cover categories of X. cylindraceum and between the two study regions, we calculated species richness, Shannon diversity and community weighted mean of Ellenberg and disturbance indicator values. We also compared the vegetation composition based on species life span, habitat preference and guild. Results Our results show that species richness and diversity do not decrease with the increasing abundance of X. cylindraceum in recipient grasslands. However, the cover of specialist and long-lived species was lower, while that of ruderal and short-lived species was higher in vegetation patches with medium to high X. cylindraceum abundance. In the neonative range, this pattern overlapped with an increased disturbance severity and soil nitrogen content indicated by community composition, which bears clear signs of grazing disturbance forcefully transforming plant composition and causing ruderalisation. Conclusions We conclude that the range-expanding X. cylindraceum does not raise conservation problems, since it is not impacting recipient grassland communities in its neonative range. However, it appears to benefit from grazing disturbance. As a toxic, unpalatable species, it decreases the economic value of intensively used grasslands, pointing out the need for decreasing stocking rates in intensively used pastures."	0	0	0	0	0	0	0	2025-10-14	WOS:001589308300001	0	0	0	1	0	0	0	0	0	0	0	0	0	0	YES
J	"Petersson, Lisa; Salk, Carl; Jensen, Daniel; Thor, Goran; Ohkubo, Tatsuhiro"	"Long-Term Deer Exclusion Releases Dwarf Bamboo, Reducing Vascular Plant Diversity"	APPLIED VEGETATION SCIENCE	NA	28	1	NA	NA	NA	NA	e70018	10.1111/avsc.70018	Article	JAN 2025	2025	"AimsOvergrazing by excessive deer populations harms native plant communities across most north temperate and boreal regions. In regions where deer impact is particularly severe, fencing is sometimes employed as a conservation measure to safeguard rare and threatened species and ecosystems. Here we examine how forest vascular plant communities have been affected by 21 years of sika deer exclusion by fencing of a 900 ha area.LocationNikko National Park, Tochigi prefecture, Japan.MethodsWe surveyed vascular plant cover in 240 plots and measured forest density on both sides of the fence in stands dominated by larch (Larix kaempferi) and oak (Quercus crispula).ResultsVascular plant species richness was found to be lower in forest areas protected by the fence. At the same time, dwarf bamboo, often the most abundant understory component in Japanese open forests, was taller and denser inside the fence where deer had been excluded. In addition, the lack of natural tree regeneration inside the fence, likely due to strong dwarf bamboo competition, was also notable. This suggests that deer exclusion has benefitted dwarf bamboo while inhibiting the competition of other species, thereby lowering vascular plant richness. Vascular plant communities outside the fence instead seem to be strongly shaped by abundant sika deer; several species found there are known to be unpalatable or grazing tolerant, and there were few tree seedlings.ConclusionThese results show that fencing to protect forest flora against overgrazing may have unintended consequences where there is a risk that competitive species can dominate understory plant communities. Instead of fencing, improved game management to maintain moderate deer populations may be a better strategy for large-scale conservation of forest flora and for promoting natural tree regeneration."	0	0	0	0	0	0	0	2025-03-21	WOS:001444485900001	0	0	0	0	0	0	0	0	0	0	1	0	0	0	YES
J	"Diaz-Torbio, Milton H.; Martorell, Carlos"	Fire in Mexican grassy-pine ecosystems	APPLIED VEGETATION SCIENCE	NA	25	4	NA	NA	NA	NA	e12689	10.1111/avsc.12689	Review	OCT 2022	2022	"Aims Fire is an important factor contributing to the diversity of many ecosystems. Unfortunately, misconceptions about fire frequently guide policies, threating fire-prone ecosystems whose persistence depends on such disturbance. In this paper, we highlight the importance of fire, both current and in recent history, in grassy-pine ecosystems of Mexico and clarify why it is important to understand the role of fire in such ecosystems. We also consider evidence on current fire regimes and management practices, and how they may be impacting different grassy-pine ecosystems. Results We propose a classification of pine ecosystems that acknowledges their huge differences in terms of climate, structure, and composition. Three of these communities have frequently open canopies with grassy understories: pinon woodlands, tropical savannas (Pinus oocarpa savannas) and subalpine woodlands. The majority of the grassy-pine communities are pinon woodlands, mostly in the northern Sierra Madre Oriental. Tropical savannas represent a small proportion of the total, distributed in the plains near the Pacific coast. Subalpine woodlands have the smallest area. Conclusions The lack of recognition in Mexico of the diversity of pine-dominated ecosystems as different types of vegetation with contrasting characteristics and dynamics has resulted in fragmentary information on their natural fire regimes. Evidence suggests that frequent fires may have shaped Mexican grassy-pine ecosystems. Nevertheless, evidence for pinon woodlands is still inconclusive and there may be a large variability in the natural fire regime between sites. Satellite data suggest that current fire frequency in grassy-pine ecosystems is lower than the natural one, and that it increased in recent years just as the budgets for fighting fires diminished in the country. It thus seems that misguided fire suppression policies have strongly altered natural fire regimes."	2	0	0	0	2	0	2	2022-10-28	WOS:000870325200001	0	0	0	0	0	1	0	0	0	0	0	0	0	0	YES
J	"Britton, Travis G.; Hovenden, Mark J.; Porter, Meagan; Flittner, Anna; Brinkhoff, Rose; Mayfield, Margaret M."	"Plant communities, populations and individuals have distinct responses to short-term warming and neighbour biomass removal in two montane grasslands"	APPLIED VEGETATION SCIENCE	NA	24	1	NA	NA	NA	NA	e12557	10.1111/avsc.12557	Article	JAN 2021	2021	"Aims Climate change will impact plant communities and populations but also individual plant performance. Most predictive models of community responses to climate change ignore individual-level biotic interactions despite their known importance for community diversity and functioning. Here, we consider plant fitness and diversity responses to climate change associated factors at three organisational levels: communities, populations and individual plants, to increase our understanding of how plant communities respond to climate change.Location Montane grassland, Tasmania, Australia.Methods In two plant communities, we manipulated temperature using open-top chambers and removed random and dominant species biomass. Two years after experimental manipulations, we assessed the impact of treatments on species diversity, community- and population-level functional traits and individual plant fitness.Results Species diversity was affected by warming in one of the two communities, while community-level functional trait diversity metrics were unaffected by treatments. Mean community trait values were strongly impacted by dominant species biomass removal in both communities, notably increasing specific leaf area (SLA) and specific root length. SLA showed the strongest population-level trait response, with higher values found in warmed plots and lower values found in dominant species biomass removal plots. Neighbours had a stronger competitive effect on individual plant fitness in warmed compared to unwarmed conditions at the higher-elevation site and facilitation was common in both communities.Conclusions We demonstrated that over short time scales, plant communities respond to experimental warming and biomass removal across multiple organisational levels. Competitive and facilitative interactions played a significant role in determining fitness outcomes, but competitive interactions dominated under warmed conditions. We highlight the importance of local-scale biotic interactions in mediating individual responses to warming and recommend their inclusion in future studies of how climate change will impact the long-term structure and function of plant communities through short-term impacts on individual plant fitness."	10	1	0	0	8	0	10	2021-03-17	WOS:000624276400001	1	0	0	0	0	0	0	0	0	0	0	0	0	0	YES
J	"Vetaas, Ole R.; Shrestha, Krishna B.; Sharma, Lila N."	Changes in plant species richness after cessation of forest disturbance	APPLIED VEGETATION SCIENCE	NA	24	1	NA	NA	NA	NA	NA	10.1111/avsc.12545	Article	JAN 2021	2021	"Questions What will happen to species diversity in a forest when exploitation of the canopy foliage terminates? The foliage of the main canopy tree of a mountain evergreen oak forest was harvested at different intensities prior to a forest survey in 1993 and resampled in 2013 after the harvest of canopy foliage ceased (1995). We predict a decrease in herbaceous species richness with increasing canopy cover, and an opposite trend for vines and woody species. We hypothesise that plant species' alpha and beta diversity will change most in the plots where foliage was most intensively harvested while showing less change in the plots that underwent almost no harvesting.Location Temperate evergreen laurel-oak forest in the Himalaya, Nepal.Methods We resampled all non-epiphytic vascular plants in 64 plots of 10 m x 10 m in 2013, following the same protocol used in 1993. Plant species were categorised into three life forms; woody (except woody vines), herbaceous, and vines. Uni- and multivariate numerical methods were used to assess the significance of the changes in species diversity for different life forms.Results Vines and woody species increased, whereas herbaceous species decreased, but overall gamma diversity remained unchanged. The overall alpha richness for herbaceous species decreased, while the opposite is true for woody and vine richness. Herbaceous richness decreased and woody richness increased in the areas with low and intermediate disturbance (in 1993), whereas vines remained unchanged. Only vine richness increased in the area that was very disturbed in 1993. Total species richness as well as herbaceous and vine richness decreased with increasing tree canopy cover.Conclusions Plots that were intensively harvested in 1993 did not recover their richness because vines dominated the forest floor. Management should prevent overexploitation, and only allow low-intensity canopy disturbance, which may facilitate habitat diversity and thereby enhance species richness."	5	0	0	0	4	0	6	2020-12-17	WOS:000595566400001	0	1	0	0	0	0	0	0	0	0	0	0	0	0	YES
J	"Ibanez, Thomas; Hart, Patrick J."	Spatial patterns of tree recruitment in a montane Hawaiian wet forest after cattle removal and pig population control	APPLIED VEGETATION SCIENCE	NA	23	2	NA	NA	197	209	NA	10.1111/avsc.12478	Article	APR 2020	2020	"Question We measured tree recruitment over approx. 17 to 18 years after cattle removal and pig population control in a Metrosideros polymorpha (Myrtaceae) montane wet forest. We analysed how tree recruitment varies in space and between species.Location Hakalau Forest National Wildlife Refuge, Island of Hawai'i.Methods All woody plants with diameter at breast height >= 5 cm were surveyed twice at approx. 17- to 18-year intervals in 200 circular plots (15-m radius) located in two sites. We used generalized linear mixed models to analyse how the number of recruits of wind- and bird-dispersed species per plot varied between plots as a function of the number and sizes of remaining trees, grass cover, distance to the forest-grassland edge, and the identity of sites. Within plots, for each species we analysed the density distribution of recruits as a function of a neighbourhood crowding index and grass cover. Observed distributions were compared to null distributions.Results About 4,000 recruits representing seven species were inventoried. Wind-dispersed species tended to recruit randomly, including in open, grassy areas. The number of bird-dispersed recruits was negatively associated with grass cover and positively associated with basal area of remaining trees. Bird-dispersed species recruited more in areas with an intermediate neighbourhood crowding index. The number of recruits was strongly correlated with the number of remaining trees for each species. One species, Cheirodendron trigynum (Araliaceae), recruited twice as much as expected given the number of remnant trees.Conclusions The high levels of recruitment of all species were likely due to cattle removal as well as pig population control. Competition with grasses constitutes the main limiting factor for tree recruitment following removal of ungulates. Remnant Metrosideros polymorpha likely create favourable conditions for the recruitment of bird-dispersed species. Higher seed production and growth rates likely allowed Cheirodendron trigynum to recruit much more than the other species."	4	0	0	0	3	0	4	2020-04-13	WOS:000522603200006	0	0	0	0	0	0	0	0	0	0	1	0	0	0	YES
J	"Rago, Maria Melisa; Urretavizcaya, Maria Florencia; Orellana, Ivonne Alejandra; Defosse, Guillermo Emilio"	Strategies to persist in the community: Soil seed bank and above-ground vegetation in Patagonian pine plantations	APPLIED VEGETATION SCIENCE	NA	23	2	NA	NA	254	265	NA	10.1111/avsc.12482	Article	APR 2020	2020	"Questions In terms of biodiversity conservation, forest plantations are often considered problematic because they usually have negative effects on natural ecosystems. Soil seed banks could play an important role in restoring vegetation that was originally present, by recruiting species that have disappeared above-ground. We addressed this topic in plantations located in the Patagonian steppe by asking the following questions: Are richness, abundance and composition of steppe above-ground vegetation and soil seed bank affected by plantations? Is species composition of the above-ground vegetation and soil seed bank similar in plantations and in the steppe?Location NW of Chubut Province, Patagonia, Argentina.Methods We selected three plantations located in the steppe, and delimited three sectors: steppe, plantation edge and plantation interior. We compared richness and abundance by species origin and growth form among sectors for the above-ground vegetation and soil seed bank compartments, using generalized linear mixed models. We compared species composition for each compartment and between them using permutational multivariate analysis of variance and non-metric multidimensional scaling.Results In above-ground vegetation, we found a decrease in richness and abundance, and changes in composition from the steppe to the plantation interior. Richness and abundance of the soil seed bank did not show differences among steppe and the plantation sectors, although composition was different among them. Above-ground vegetation and soil seed bank species composition were always different; native perennial herbs and shrubs were predominant in the above-ground vegetation while exotic annual herbs dominated the soil seed bank.Conclusions Our findings suggest that plant recruitment from the soil seed bank would not be sufficient for restoring depleted species pools in the above-ground vegetation of plantations. Therefore, actions promoting native species reestablishment and control of exotics should be considered to reach the aim of restoring biodiversity in former plantations."	13	0	0	0	11	0	13	2020-03-04	WOS:000514614400001	0	0	0	0	1	0	0	0	0	0	0	0	0	0	YES
J	"Bovee, Kirsten M.; Merriam, Kyle E.; Gosejohan, Meredith C."	Livestock grazing affects vernal pool specialists more than habitat generalists in montane vernal pools	APPLIED VEGETATION SCIENCE	NA	21	1	NA	NA	12	20	NA	10.1111/avsc.12342	Article	JAN 2018	2018	"Questions: Do livestock grazing and seasonal precipitation structure species composition in montane vernal pools? Which grazing and precipitation variables best predict cover of vernal pool specialists and species with broader habitat requirements? Is vernal pool species diversity correlated with livestock exclosure, and at what spatial scales?Location: Montane vernal pools, northeast California, USA.Methods: Vegetation was sampled in 20 vernal pools, including pools where livestock had been excluded for up to 20years We compared plant species composition, functional group composition and species diversity among sites that varied in grazing history and seasonal precipitation using CCA and LMM.Results: Although vernal pool specialists were dominant in montane vernal pools, over a third of plant cover was comprised of species that occur over a broad range of wetland or upland environments. The species composition of vernal pool plant communities was influenced by both livestock grazing and precipitation patterns, however the relative effects of these environmental variables differed by functional group. Livestock exclosures favoured perennial vernal pool specialists over annual vernal pool specialists. In contrast, the cover of habitat generalists was more strongly influenced by seasonal precipitation than livestock grazing. At small spatial scales, species richness and diversity decreased as the number of years a pool had been fenced increased, but this relationship was not significant at a larger spatial scale.Conclusions: Both livestock grazing and seasonal precipitation structure the montane vernal pool plant community. We found that livestock grazing promotes the cover of annual vernal pool specialists, but at the expense of perennial vernal pool specialists. Wetter vernal pools, however, support higher cover of wetland generalist species regardless of whether pools are grazed."	9	1	0	0	9	0	12	2018-03-13	WOS:000425120600003	0	0	0	0	0	0	0	0	0	0	1	0	0	0	YES
J	"Travers, Samantha K.; Eldridge, David J.; Dorrough, Josh; Val, James; Oliver, Ian"	Introduced and native herbivores have different effects on plant composition in low productivity ecosystems	APPLIED VEGETATION SCIENCE	NA	21	1	NA	NA	45	54	NA	10.1111/avsc.12334	Article	JAN 2018	2018	"QuestionsUnderstanding how livestock grazing alters plant composition in low productivity environments is critical to managing livestock sustainably alongside native and introduced wild herbivore populations. We asked four questions: (1) does recent livestock and rabbit grazing reduce some plant attributes more strongly than others; (2) does grazing by introduced herbivores (i.e. livestock and rabbits) affect plants more strongly than native herbivores (i.e. kangaroos); (3) do the effects of recent livestock grazing differ from the legacy effects of livestock grazing; and (4) does the probability of occurrence of exotic plants increase with increasing net primary productivity (NPP)?LocationSouth-eastern Australia.MethodsWe measured the recent grazing activity of co-occurring livestock (cattle, sheep, goats), rabbits and kangaroos by counting faecal pellets; historic grazing activity by measuring livestock tracks; and derived NPP from satellite imagery. We used a hierarchical GLMM to simultaneously model the presence or absence (i.e. probability of occurrence) of all plant species as a function of their attributes (growth form, lifespan and origin) to assess their average response to recent grazing, historic grazing and productivity in a broad-scale regional study.ResultsRecent and historic livestock grazing, rabbit grazing and increasing NPP reduced the average probability of occurrence of plant species, although responses varied among plant attributes. Both recent and historic livestock grazing strongly reduced the average probability of occurrence of native species, and forbs and geophytes, but differed in their relative effects on other growth forms. Recent livestock grazing, rabbit grazing and NPP had similar effects, strongly reducing native species and forbs, geophytes, shrubs and sub-shrubs. The overall effects of recent kangaroo grazing were relatively weak, with no clear trends for any given plant attribute.ConclusionOur results highlight the complex nature of grazing by introduced herbivores compared with native herbivores on different plant attributes. Land managers need to be aware that domestic European livestock, rabbits and other free-ranging introduced livestock such as goats have detrimental impacts on native plant communities. Our results also show that kangaroo grazing has a relatively benign effect on plant occurrence."	25	1	0	0	24	0	28	2018-03-13	WOS:000425120600006	0	0	0	0	0	0	0	0	0	0	1	0	0	0	YES
J	"Herberg, Erik R.; Sarneel, Judith M."	Recruitment of riparian plants after restoration of geomorphic complexity in northern Sweden	APPLIED VEGETATION SCIENCE	NA	20	3	NA	NA	435	445	NA	10.1111/avsc.12304	Article	JUL 2017	2017	"QuestionRestoration of channelized streams increases geomorphic complexity but it remains unclear how this interacts with processes that drive future vegetation changes (dispersal, germination and establishment). This study asks if increased geomorphic complexity increases recruitment conditions of sown seeds or affects post-dispersal natural seedling densities.LocationVindel River catchment, northern Sweden.MethodsWe selected seven study streams with paired reaches that differed in the degree to which geomorphic complexity was restored. Basic reaches used simple restoration methods while enhanced reaches additionally added large boulders and woody debris. We sowed seeds of six species at ten locations in each reach in 2014 and counted the number of seedlings after 8wk and the number of naturally occurring seedlings in a plot adjacent to the sowing locations in 2013 and 2014. Using factor analysis based on 34 complexity measurements, overall geomorphic complexity was quantified for eight of the 14 reaches.ResultsTotal numbers of sown (2014) and natural seedlings (2013 and 2014) summed per reach did not differ between restoration types when tested pair-wise. Enhanced restoration did not always significantly increase geomorphic complexity, which differed considerably between the streams. More complex reaches were steeper, had larger size sediment and more nutrient-poor soils. Total recruitment of sown species significantly decreased with increasing complexity. Numbers of natural seedlings differed considerably from 2013 to 2014, but were not related to complexity. In 2014, a potential parent plant of the same species occurred within the same plot for 71.8% of the natural seedlings that could be identified.ConclusionsThe recruitment of sown seeds was affected by overall geomorphic complexity rather than by the enhanced restoration. The absence of a correlation between geomorphic complexity and natural seedlings could indicate that natural seedling dynamics are not solely determined by recruitment conditions, but also by dispersal."	5	0	0	0	5	0	7	2017-07-04	WOS:000403676000012	0	0	0	0	0	0	1	0	0	0	0	0	0	0	YES
J	"Lezama, Felipe; Paruelo, Jose M."	"Disentangling grazing effects: trampling, defoliation and urine deposition"	APPLIED VEGETATION SCIENCE	NA	19	4	NA	NA	557	566	NA	10.1111/avsc.12250	Article	OCT 2016	2016	"QuestionsDo the effects of grazing components on vegetation structure differ in their relative importance? Do components interact in their effect on vegetation?LocationSan Jose department, Southern Campos, Uruguay.MethodsIn a manipulative field experiment we simulated three different grazing components: trampling, defoliation and urine deposition, over 3yr in a natural grassland. Defoliation was analysed through two intensity levels and two procedures: uniform and selective cutting. We evaluated the effects of grazing components on species diversity and composition, and frequency of plant functional types.ResultsAll simulated grazing components had at least some effect on vegetation structure. Additionally, both individual and interactive effects on vegetation attributes were detected. Our study indicates that the relative influence of each grazing component varied according to the attribute considered. N addition was the only treatment that affected plant diversity. Plant functional type composition, in turn, was affected mainly by trampling. N addition and trampling were the component that affected the frequency of the largest number of species. Defoliation selectivity showed effects both in terms of plant functional type and species composition. Exclosure treatment and defoliation intensity had slight effects on grassland structure.ConclusionsThis study provides insight on the underlying mechanisms of some observed patterns of grazing on the Campos grasslands. Our results lead us to conclude that all grazing components have to be taken into account to understand vegetation dynamics subjected to grazing. Prevention of woody encroachment by grazing can be attributed to direct and indirect effects of trampling. Trampling should be taken into account to explain increaser species responses. However, mechanisms responsible for other general patterns remain less clear. The importance of selective defoliation in species replacement induced by grazing in these grasslands has yet to be clarified."	64	4	0	0	54	2	71	2016-10-01	WOS:000386136600003	0	0	0	0	0	0	0	0	0	0	1	0	0	0	YES
J	"Martinez, Daniel; Garcia, Daniel"	Changes in the fruiting landscape relax restrictions on endozoochorous tree dispersal into deforested lands	APPLIED VEGETATION SCIENCE	NA	18	2	NA	NA	197	208	NA	10.1111/avsc.12135	Article	APR 2015	2015	"Question: Passive forest restoration is based on the natural recovery of degraded habitats. However, tree recruitment is frequently hampered in deforested lands. Tree seed dispersal is scarce and spatially constrained, confining the potential of forest regeneration to a narrow band surrounding forest remnants. Understanding how landscape configuration can favour endozoochorous seed dispersal into deforested lands is thus crucial to recover forest extent and the concomitant ecosystem services. Can distance restrictions on seed dispersal be modified as a result of temporal variability of fruit-frugivore systems?Location: Deforested montane pastures surrounding fragments of secondary temperate forest, Cantabrian Range, Spain.Methods: For 2 yr, we evaluated the patterns of fruit production, frugivorous bird movement and tree seed dispersal through the landscape. Seed dispersal in deforested sampling stations was related to their distance to forest cover and the amount of forest cover in their surroundings.Results: The large-scale spatial distribution of fruits varied strongly between years, with relatively higher fruit production in isolated trees within pastures in the second year, when birds were more frequently observed perching on isolated trees. In both years, few seeds were dispersed into deforested areas, and those dispersed occurred close to forest cover. Nevertheless, seed arrival at longer distances increased during the second year. When more fruits were produced within the pastures, birds more often overcame their reluctance to leave the forest, and this change in frugivore foraging patterns cascaded into the spatial patterns of seed dispersal.Conclusions: By influencing frugivore activity, temporal dynamism in fruiting landscapes can relax the restriction on tree seed dispersal into deforested areas. Landscape biological dynamism should be taken into account in order to manage rewilding in European temperate forests."	11	0	0	0	11	0	11	2015-04-01	WOS:000352131500005	0	0	0	0	1	0	0	0	0	0	0	0	0	0	YES
J	"Ruifrok, Jasper L.; Postma, Froukje; Olff, Han; Smit, Christian"	Scale-dependent effects of grazing and topographic heterogeneity on plant species richness in a Dutch salt marsh ecosystem	APPLIED VEGETATION SCIENCE	NA	17	4	NA	NA	615	624	NA	10.1111/avsc.12107	Article	OCT 2014	2014	"QuestionFor over three decades, low-intensity grazing has been used to maintain or increase plant species richness in European natural areas, but the effects are highly variable. Thus far, good predictors of whether grazing will have positive effects on plant species richness are limited. How does the interplay between low-intensity grazing and topographic heterogeneity affect plant species richness at different spatial scales?LocationLong-term grazed and ungrazed salt marshes of the Dutch Wadden Sea island of Schiermonnikoog.MethodsWe selected ten plots of 2200m(2) in grazed and ungrazed areas of our study sites, and recorded and compared plant species richness in 0.1, 1, 10, 100 and 1000m(2) subplots. Topographic heterogeneity was quantified at the plot scale using the standard deviation of the elevation derived from a high-resolution (5mx5m) digital elevation model. We calculated species-area relationships to analyse our data.ResultsWe found that large-scale topographic heterogeneity (based on the whole plot of 2200m(2)) positively affects plant species richness at all scales (even at the smallest 0.1-m(2) scale), and that grazing has a positive additive effect at the small scales (0.1 and 10m(2)). While grazing also had a positive effect on species richness at larger scales (1000m(2)), the strength of the effect was dependent on the topographic heterogeneity at that scale. The effectiveness of grazing for increased plant species richness was highest at low topographic heterogeneity, and lowest at intermediate topographic heterogeneity. Effects of intermediate heterogeneity were probably counterbalanced by the effects of grazing.ConclusionsOur results suggest that the variation in elevation is an important predictor of whether low-intensity grazing has positive effects on plant species richness or not. Grazing appears most beneficial at low topographic heterogeneity, but whether these findings hold for other grazed ecosystems will depend on several factors, most importantly, the relationship between topographic and abiotic heterogeneity. Results of our study are highly relevant for the application of low-intensity grazing as tool for conservation management in salt marshes and other natural areas."	10	6	0	0	10	0	17	2014-10-01	WOS:000342839200003	0	0	0	0	0	0	0	0	0	0	1	0	0	0	YES
